Time,Open,High,Low,Last,Change,%Chg,Volume
06/08/2021,322.6,323.6453,311.85,313.8,-4.75,-1.49%,615000
06/07/2021,315.38,319.33,312.63,318.55,1.56,+0.49%,1098400
06/04/2021,311.38,318.07,311.155,316.99,8.21,+2.66%,898300
06/03/2021,311.78,312.46,307.33,308.78,-6.81,-2.16%,1243000
06/02/2021,316.1,318.478,312.8,315.59,-0.14,-0.04%,881700
06/01/2021,319.89,324.75,314.39,315.73,-1.16,-0.37%,1024700
05/28/2021,318.19,320.31,316.46,316.89,0.35,+0.11%,885400
05/27/2021,316.85,321.58,315.9,316.54,-0.85,-0.27%,1195100
05/26/2021,319.2,322,315.71,317.39,-0.53,-0.17%,1078100
05/25/2021,320.13,323.91,316.54,317.92,0.37,+0.12%,1258300
05/24/2021,314.34,320.12,313.81,317.55,7.41,+2.39%,1209200
05/21/2021,314.97,314.97,308.71,310.14,-3.22,-1.03%,1049600
05/20/2021,305.43,315,305.43,313.36,9.42,+3.10%,1449800
05/19/2021,287.99,304.24,286.58,303.94,10.02,+3.41%,1300900
05/18/2021,302.37,302.99,293.48,293.92,-3.8,-1.28%,1087600
05/17/2021,298.45,300.85,292.175,297.72,-8.03,-2.63%,1352800
05/14/2021,298.48,309.09,296.02,305.75,8.99,+3.03%,1508000
05/13/2021,294.54,300.67,293.73,296.76,10.02,+3.49%,1533600
05/12/2021,292.54,295.76,285.89,286.74,-13.54,-4.51%,1400300
05/11/2021,290.73,301.56,289.7201,300.28,0.38,+0.13%,987700
05/10/2021,309.95,313.88,299.46,299.9,-19.8,-6.19%,1576900
05/07/2021,319.99,323,316.66,319.7,3.81,+1.21%,848300
05/06/2021,309.51,316.28,307.69,315.89,3.97,+1.27%,935200
05/05/2021,313.17,316.74,306.395,311.92,3.98,+1.29%,1157300
05/04/2021,305.82,308.09,299.42,307.94,-3.29,-1.06%,1592300
05/03/2021,317.62,318.8,308.49,311.23,-4.12,-1.31%,1412200
04/30/2021,315.03,321.655,312.92,315.35,-11.01,-3.37%,1434100
04/29/2021,325.92,328.7281,318.6601,326.36,1.52,+0.47%,1295100
04/28/2021,329.5,330.74,324.23,324.84,-5.65,-1.71%,983100
04/27/2021,340,340,329.26,330.49,-5.32,-1.58%,939900
04/26/2021,334.01,337.57,330.9925,335.81,3.74,+1.13%,1039400
04/23/2021,327.99,334.1,326.69,332.07,6.99,+2.15%,1182000
04/22/2021,329.45,331.87,322.76,325.08,-6.71,-2.02%,1045400
04/21/2021,322.45,332.22,319.57,331.79,12.87,+4.04%,1697700
04/20/2021,323.11,325.84,317.78,318.92,-5.47,-1.69%,1477100
04/19/2021,330.96,333.62,318.28,324.39,-8.61,-2.59%,1551700
04/16/2021,339.07,339.86,332.98,333,-5.54,-1.64%,958100
04/15/2021,341.79,342.16,335.71,338.54,2.04,+0.61%,1198100
04/14/2021,340,346.67,335.18,336.5,-7.63,-2.22%,1186200
04/13/2021,349.52,349.52,339.12,344.13,-0.97,-0.28%,1226400
04/12/2021,349.57,350.7,343.325,345.1,-7.75,-2.20%,1376300
