Time,Open,High,Low,Last,Change,%Chg,Volume
08/03/2022,271.06,276.13,270.57,275.12,6.71,+2.50%,61400
08/02/2022,268.81,272.71,267.55,268.41,-1.87,-0.69%,99800
08/01/2022,268.29,273.74,267.52,270.28,1.57,+0.58%,79700
07/29/2022,265.29,269.594,263.39,268.71,9.81,+3.79%,100100
07/28/2022,255.52,259.03,252.26,258.9,4.38,+1.72%,96100
07/27/2022,248.56,255.45,247.98,254.52,9.36,+3.82%,106400
07/26/2022,247.68,248.42,244.91,245.16,-8.37,-3.30%,133700
07/25/2022,256.06,256.41,252.07,253.53,-2.38,-0.93%,117700
07/22/2022,258.82,261.03,254.287,255.91,-1.98,-0.77%,83900
07/21/2022,253.65,257.94,251.74,257.89,5.14,+2.03%,114200
07/20/2022,248.61,253.14,248.35,252.75,4.5,+1.81%,125500
07/19/2022,243.93,248.6,242.47,248.25,7.85,+3.27%,95100
07/18/2022,242.71,246,239.63,240.4,0.78,+0.33%,104900
07/15/2022,238.23,240.71,237.09,239.62,4.28,+1.82%,108200
07/14/2022,233.46,235.75,230.91,235.34,-0.85,-0.36%,75800
07/13/2022,229.9,237.99,229,236.19,1.83,+0.78%,105000
07/12/2022,236.06,238.94,233,234.36,-1.31,-0.56%,94800
07/11/2022,240.56,240.7,235.15,235.67,-6.37,-2.63%,80200
07/08/2022,240.06,243.87,239.3192,242.04,-0.34,-0.14%,136600
07/07/2022,237.23,242.8017,237.125,242.38,6.19,+2.62%,130700
07/06/2022,236.89,239.005,233.65,236.19,-1.16,-0.49%,105200
07/05/2022,228.37,237.5,227.06,237.35,5.71,+2.47%,305000
07/01/2022,227.26,231.87,227.26,231.64,4.18,+1.84%,81800
06/30/2022,228.32,230.28,222.98,227.46,-3.83,-1.66%,163300
06/29/2022,231.79,232.65,229.065,231.29,-0.54,-0.23%,90000
06/28/2022,241.62,244.44,231.8169,231.83,-9.17,-3.80%,175800
06/27/2022,244.91,245.5717,240.34,241,-2.7,-1.11%,114900
06/24/2022,236.07,243.88,235.55,243.7,8.95,+3.81%,84900
06/23/2022,232.19,235.26,229.66,234.75,3.5,+1.51%,129400
06/22/2022,228.52,235.64,228.52,231.25,-0.19,-0.08%,161400
06/21/2022,230.14,234.27,230,231.44,5.57,+2.47%,145600
06/17/2022,222.81,227.58,222.58,225.87,3.13,+1.41%,169400
06/16/2022,228.02,228.06,220.28,222.74,-11.84,-5.05%,722700
06/15/2022,229.87,237.41,229.87,234.58,6.36,+2.79%,113000
06/14/2022,229.8,231,226.11,228.22,-0.37,-0.16%,170100
06/13/2022,231.63,233.57,226.99,228.59,-11.59,-4.83%,322800
06/10/2022,245.19,246.75,239.6837,240.18,-10.36,-4.14%,133200
06/09/2022,255.01,257.44,250.5,250.54,-4.99,-1.95%,57400
06/08/2022,256.16,259.31,254.924,255.53,-1.78,-0.69%,67100
06/07/2022,252.88,257.88,251.765,257.31,-0.39,-0.15%,73200
06/06/2022,259.42,261.16,256.46,257.7,2.56,+1.00%,109400
06/03/2022,256.98,258.8,254.4015,255.14,-6.81,-2.60%,99000
06/02/2022,254.39,262.11,254.19,261.95,7.86,+3.09%,113500
06/01/2022,258.17,259.25,252.44,254.09,-2.18,-0.85%,146300
05/31/2022,255.89,258.628,251.69,256.27,0.74,+0.29%,107800
05/27/2022,250.01,255.59,250.01,255.53,7.88,+3.18%,139600
05/26/2022,239.32,249.47,239.32,247.65,11.27,+4.77%,92500
05/25/2022,227.62,238.11,227.48,236.38,7.44,+3.25%,97400
05/24/2022,231.35,231.505,226.28,228.94,-6.66,-2.83%,141200
05/23/2022,235.37,236.24,230.1574,235.6,1.19,+0.51%,149100
05/20/2022,240.44,240.6158,227.7,234.41,-3.73,-1.57%,181100
05/19/2022,235.64,242,234.92,238.14,0.2,+0.08%,150200
05/18/2022,247.44,248.06,236.07,237.94,-16.18,-6.37%,175200
05/17/2022,252.47,254.49,247.91,254.12,6.46,+2.61%,172300
05/16/2022,252,252,247.11,247.66,-5.16,-2.04%,89700
05/13/2022,248.2,253.98,247.435,252.82,9.76,+4.02%,164500
05/12/2022,236.99,248.0415,235.535,243.06,2.66,+1.11%,219600
05/11/2022,248.29,251.2672,239.93,240.4,-9.16,-3.67%,243900
05/10/2022,255.69,256.55,245.58,249.56,-0.84,-0.34%,1455700
05/09/2022,256.25,259.5525,249.01,250.4,-11.37,-4.34%,204200
05/06/2022,264.34,266.24,257.078,261.77,-3.71,-1.40%,224500
05/05/2022,277.34,277.36,262.8616,265.48,-15.87,-5.64%,141100
05/04/2022,273.31,281.515,268.5,281.35,7.79,+2.85%,171500
05/03/2022,273.86,275.205,271.5,273.56,-1.15,-0.42%,83600
05/02/2022,269.69,274.71,266.1802,274.71,4.55,+1.68%,762400
04/29/2022,278.37,280.25,269.61,270.16,-14.55,-5.11%,193700
04/28/2022,282.51,287.38,275.824,284.71,6.31,+2.27%,90300
04/27/2022,280.21,284.0489,277,278.4,-0.12,-0.04%,513400
04/26/2022,290.01,290.01,278.48,278.52,-13.76,-4.71%,99100
04/25/2022,287.2,292.45,285.47,292.28,2.97,+1.03%,103500
04/22/2022,295.78,296.52,289,289.31,-7.39,-2.49%,81100
04/21/2022,307.73,309.2,295.77,296.7,-3.96,-1.32%,88800
04/20/2022,305.18,305.95,300.4,300.66,-3.79,-1.24%,81600
04/19/2022,295.38,305,295.38,304.45,8.92,+3.02%,83200
04/18/2022,294.36,297.17,292.6716,295.53,0.51,+0.17%,95200
04/14/2022,298.67,300.39,295.02,295.02,-4.41,-1.47%,48100
04/13/2022,292.01,299.91,291.52,299.43,7.37,+2.52%,74900
04/12/2022,295.69,298.64,290.87,292.06,0.75,+0.26%,70000
04/11/2022,291.76,296.75,291.13,291.31,-4.49,-1.52%,109300
04/08/2022,296.8,299.395,294.58,295.8,-2.23,-0.75%,137000
04/07/2022,296.19,299.6,292,298.03,1.01,+0.34%,74800
04/06/2022,300.63,300.63,294.47,297.02,-7.95,-2.61%,115200
04/05/2022,310.94,312.02,304,304.97,-7.12,-2.28%,90100
04/04/2022,306.01,312.25,304.1054,312.09,6.52,+2.13%,61200
04/01/2022,306.31,307.3301,303.96,305.57,0.33,+0.11%,69400
03/31/2022,310.96,310.96,305.04,305.24,-5.98,-1.92%,64800
03/30/2022,314.68,315.4,309.93,311.22,-5.47,-1.73%,112400
03/29/2022,314.4,317.67,312.78,316.69,6.13,+1.97%,715400
03/28/2022,306,310.61,305.31,310.56,7.08,+2.33%,148900
03/25/2022,304.24,305.22,301.362,303.48,-0.71,-0.23%,77600
03/24/2022,302.87,304.48,299.89,304.19,1.81,+0.60%,71900
