Time,Open,High,Low,Last,Change,%Chg,Volume
04/16/2019,51.4,51.535,51.02,51.4,0.26,+0.51%,2037500
04/15/2019,51.14,51.35,50.67,51.14,0.17,+0.33%,2503000
04/12/2019,51.61,51.82,50.86,50.97,-0.33,-0.64%,3742800
04/11/2019,50.87,51.36,50.74,51.3,0.46,+0.90%,2747000
04/10/2019,50.47,51.2,50.37,50.84,0.61,+1.21%,2660500
04/09/2019,51.01,51.2,50.135,50.23,-1.07,-2.09%,3516000
04/08/2019,51.54,51.92,51.09,51.3,-0.38,-0.74%,2291200
04/05/2019,51.22,51.77,51,51.68,0.99,+1.95%,3567400
04/04/2019,49.76,50.87,49.735,50.69,0.88,+1.77%,4140100
04/03/2019,49.17,50.19,48.8,49.81,0.95,+1.94%,3871900
04/02/2019,48.7,48.94,48.05,48.86,-0.05,-0.10%,4264900
04/01/2019,48.94,49.44,48.13,48.91,-0.18,-0.37%,4868600
03/29/2019,49.75,50.41,49,49.09,-0.67,-1.35%,4429300
03/28/2019,51.39,51.605,49.74,49.76,-1.91,-3.70%,6158300
03/27/2019,51,53.28,50.44,51.67,1.96,+3.94%,11146800
03/26/2019,49.56,49.815,48.73,49.71,0.16,+0.32%,6430400
03/25/2019,47.92,49.8,47.74,49.55,1.71,+3.57%,6248100
03/22/2019,47.43,48.4,47.09,47.84,0.27,+0.57%,4353800
03/21/2019,46.34,47.83,46.25,47.57,1.35,+2.92%,3970000
03/20/2019,46.51,46.73,44.84,46.22,-0.37,-0.79%,4922300
03/19/2019,47.91,48.2225,46.45,46.59,-1.27,-2.65%,2700000
03/18/2019,47.82,48.06,47.27,47.86,0.13,+0.27%,2415500
03/15/2019,48.15,48.58,47.62,47.73,-0.29,-0.60%,3670700
03/14/2019,48.06,48.27,47.43,48.02,-0.05,-0.10%,2746100
03/13/2019,48.68,48.91,47.96,48.07,-0.49,-1.01%,2815600
03/12/2019,48.59,48.7,48.075,48.56,0.05,+0.10%,2266800
03/11/2019,47.73,48.51,47.73,48.51,0.78,+1.63%,2577500
03/08/2019,47.39,48.39,46.935,47.73,0.18,+0.38%,3724100
03/07/2019,46.04,47.73,45.82,47.55,1.65,+3.59%,5508800
03/06/2019,46.01,46.59,45.87,45.9,-0.23,-0.50%,3311100
03/05/2019,47.6,47.89,46.12,46.13,-1.47,-3.09%,3148900
03/04/2019,47.21,48.33,47.21,47.6,0.57,+1.21%,3204200
03/01/2019,48.34,48.52,46.17,47.03,-0.95,-1.98%,4968800
02/28/2019,48.41,48.71,47.795,47.98,-0.86,-1.76%,4343000
02/27/2019,49.52,49.66,48.25,48.84,-0.62,-1.25%,3481300
02/26/2019,49.23,49.93,48.84,49.46,-0.18,-0.36%,2793500
02/25/2019,50.48,50.5,49.51,49.64,-0.61,-1.21%,3130100
02/22/2019,49.43,50.31,49.01,50.25,1.03,+2.09%,4557400
02/21/2019,48.19,49.33,48.17,49.22,0.27,+0.55%,3664600
